id_ordem,mes,produto,maquina,turno,quantidade_pecas,tempo_setup_min,horas_maquina_previstas,prioridade,materia_prima_ok,operadores_alocados,taxa_refugo_pct,paradas_manutencao_mes,dias_ate_prazo,status_prazo
OP-05561,6,Eixo,CNC-02,Tarde,2547,63.0,68.01,Média,Sim,2,3.74,3,32,Adiantado
OP-05562,2,Carcaça,Torno-03,Noite,1099,150.0,37.34,Média,Sim,4,5.88,3,12,No_Prazo
OP-05563,10,Carcaça,Torno-03,Noite,1467,77.0,69.56,Alta,Sim,2,5.53,1,44,Adiantado
OP-05564,2,Carcaça,CNC-01,Noite,4468,31.0,91.93,Baixa,Sim,5,6.22,4,42,No_Prazo
OP-05565,2,Engrenagem,Torno-03,Tarde,4034,159.0,55.17,Média,Sim,5,2.06,0,15,No_Prazo
OP-05566,8,Flange,Mandrilhadora-A,Tarde,1367,18.0,66.06,Média,Não,1,6.06,4,29,Atrasado
OP-05567,3,Engrenagem,CNC-01,Tarde,850,15.0,27.53,Alta,Sim,6,2.72,3,21,Adiantado
OP-05568,5,Carcaça,CNC-02,Manhã,4873,93.0,236.99,Alta,Sim,2,0.5,2,43,Adiantado
OP-05569,4,Flange,Torno-03,Manhã,3420,26.0,152.77,Alta,Sim,4,5.3,2,44,Adiantado
OP-05570,3,Eixo,Fresadora-01,Noite,2487,44.0,84.02,Alta,Sim,6,0.59,1,19,Adiantado
OP-05571,10,Engrenagem,CNC-01,Noite,3511,178.0,101.31,Alta,Sim,5,1.23,2,41,Adiantado
OP-05572,9,Suporte,CNC-02,Manhã,1144,154.0,33.42,Alta,Sim,6,0.81,1,32,Adiantado
OP-05573,3,Carcaça,CNC-02,Manhã,2169,141.0,36.09,Urgente,Sim,4,5.05,3,6,No_Prazo
OP-05574,9,Carcaça,Fresadora-01,Manhã,1987,126.0,55.92,Média,Sim,5,2.06,0,26,Adiantado
OP-05575,9,Carcaça,CNC-01,Tarde,3618,23.0,155.1,Alta,Sim,3,6.57,5,19,Atrasado
OP-05576,7,Carcaça,Fresadora-01,Manhã,957,153.0,47.42,Baixa,Sim,2,3.17,0,45,Adiantado
OP-05577,7,Suporte,Torno-03,Tarde,2470,93.0,119.58,Baixa,Sim,2,3.01,4,11,Atrasado
OP-05578,12,Carcaça,CNC-02,Manhã,4176,31.0,202.48,Média,Sim,4,4.36,2,5,Atrasado
OP-05579,6,Carcaça,Mandrilhadora-A,Manhã,1021,65.0,10.99,Baixa,Sim,1,6.31,2,9,Atrasado
OP-05580,5,Flange,Mandrilhadora-A,Manhã,643,98.0,19.7,Urgente,Sim,3,5.72,1,5,Adiantado
OP-05581,7,Suporte,Mandrilhadora-A,Noite,4115,17.0,74.09,Média,Sim,3,2.05,3,24,No_Prazo
OP-05582,11,Carcaça,Mandrilhadora-A,Manhã,4373,57.0,151.36,Urgente,Não,1,6.23,4,40,Atrasado
OP-05583,9,Engrenagem,CNC-02,Tarde,2181,70.0,104.32,Média,Sim,6,4.3,3,24,Adiantado
OP-05584,1,Suporte,Mandrilhadora-A,Tarde,277,92.0,12.48,Alta,Não,1,7.91,0,5,Atrasado
OP-05585,6,Eixo,CNC-01,Noite,2726,15.0,121.75,Média,Sim,2,4.38,4,40,Adiantado
OP-05586,9,Engrenagem,CNC-02,Manhã,1533,108.0,37.76,Urgente,Sim,6,2.65,5,42,Adiantado
OP-05587,3,Engrenagem,Torno-03,Tarde,2957,48.0,88.85,Baixa,Não,1,6.21,4,35,Atrasado
OP-05588,12,Engrenagem,Fresadora-01,Manhã,742,114.0,15.79,Alta,Sim,1,0.72,0,7,Adiantado
OP-05589,10,Carcaça,Torno-03,Tarde,4035,54.0,129.74,Urgente,Sim,6,5.93,3,12,No_Prazo
OP-05590,11,Suporte,Torno-03,Tarde,3442,81.0,76.19,Alta,Sim,2,4.57,1,7,No_Prazo
OP-05591,1,Engrenagem,CNC-02,Noite,3243,118.0,137.34,Alta,Não,6,1.82,3,31,Atrasado
OP-05592,7,Suporte,Torno-03,Noite,2585,123.0,73.87,Média,Sim,1,0.68,4,17,No_Prazo
OP-05593,7,Suporte,Torno-03,Noite,1140,20.0,43.34,Média,Sim,1,0.85,5,5,Atrasado
OP-05594,8,Flange,Torno-03,Noite,4699,103.0,211.02,Baixa,Sim,4,1.11,5,34,No_Prazo
OP-05595,11,Suporte,Torno-03,Manhã,1365,150.0,30.02,Média,Sim,6,4.16,5,34,Adiantado
OP-05596,5,Carcaça,Fresadora-01,Tarde,1862,49.0,64.95,Baixa,Sim,5,5.81,0,27,Adiantado
OP-05597,7,Flange,CNC-02,Manhã,4635,103.0,203.16,Alta,Sim,4,1.5,0,10,Atrasado
OP-05598,9,Suporte,CNC-01,Manhã,251,89.0,12.06,Urgente,Sim,2,1.69,4,42,Adiantado
OP-05599,10,Flange,CNC-02,Tarde,669,155.0,11.05,Alta,Sim,1,6.61,4,20,No_Prazo
OP-05600,10,Eixo,Torno-03,Tarde,3820,87.0,142.32,Alta,Sim,5,2.21,4,30,Adiantado
OP-05601,5,Carcaça,CNC-01,Tarde,1871,171.0,51.28,Média,Sim,1,6.71,1,3,Atrasado
OP-05602,12,Flange,CNC-01,Noite,2918,123.0,62.51,Baixa,Sim,2,1.21,2,28,No_Prazo
OP-05603,1,Suporte,Mandrilhadora-A,Tarde,2923,108.0,47.67,Alta,Sim,3,6.78,3,41,Adiantado
OP-05604,6,Suporte,CNC-02,Noite,4145,63.0,138.51,Média,Sim,3,5.99,3,27,Atrasado
OP-05605,8,Suporte,Fresadora-01,Noite,3120,113.0,72.89,Média,Não,6,1.61,5,15,Atrasado
OP-05606,1,Suporte,CNC-01,Noite,2159,37.0,79.27,Urgente,Sim,2,3.03,2,20,No_Prazo
OP-05607,6,Suporte,Mandrilhadora-A,Manhã,2768,84.0,58.79,Média,Sim,4,3.0,5,14,No_Prazo
OP-05608,8,Flange,CNC-02,Tarde,3703,62.0,37.12,Média,Sim,3,1.5,1,30,No_Prazo
OP-05609,8,Suporte,CNC-02,Tarde,1926,126.0,78.37,Baixa,Sim,2,3.33,4,25,No_Prazo
OP-05610,2,Flange,Fresadora-01,Noite,896,141.0,14.74,Alta,Não,6,5.58,0,44,No_Prazo
OP-05611,4,Eixo,CNC-02,Manhã,2457,168.0,49.39,Média,Sim,5,5.98,1,4,Atrasado
OP-05612,3,Suporte,Torno-03,Manhã,4997,52.0,97.01,Alta,Sim,5,2.02,0,44,Adiantado
OP-05613,8,Carcaça,Fresadora-01,Manhã,605,161.0,14.33,Média,Não,3,5.91,1,14,Atrasado
OP-05614,4,Suporte,CNC-01,Manhã,909,155.0,26.74,Alta,Sim,2,2.5,3,7,No_Prazo
OP-05615,7,Suporte,CNC-01,Noite,4975,157.0,211.43,Alta,Não,4,0.82,5,14,Atrasado
OP-05616,9,Carcaça,Fresadora-01,Manhã,4157,137.0,149.69,Média,Sim,6,1.96,0,22,Adiantado
OP-05617,10,Eixo,CNC-02,Manhã,629,59.0,9.96,Alta,Sim,2,3.07,3,35,Adiantado
OP-05618,3,Engrenagem,Mandrilhadora-A,Tarde,1101,160.0,19.1,Baixa,Sim,5,0.77,0,28,Adiantado
OP-05619,11,Eixo,Mandrilhadora-A,Tarde,3469,114.0,152.23,Baixa,Sim,6,1.21,1,12,No_Prazo
OP-05620,2,Suporte,Mandrilhadora-A,Manhã,3923,137.0,78.44,Média,Sim,3,3.17,0,33,No_Prazo
OP-05621,1,Carcaça,Mandrilhadora-A,Tarde,3683,49.0,69.05,Média,Sim,1,7.43,3,4,Atrasado
OP-05622,1,Flange,Mandrilhadora-A,Tarde,4313,41.0,43.75,Urgente,Sim,6,5.27,3,15,No_Prazo
OP-05623,3,Suporte,CNC-02,Noite,2558,61.0,104.78,Alta,Sim,1,7.51,1,44,Adiantado
OP-05624,11,Engrenagem,Mandrilhadora-A,Tarde,4389,99.0,173.53,Alta,Sim,5,0.78,4,45,Adiantado
OP-05625,3,Suporte,CNC-02,Noite,3000,84.0,71.71,Baixa,Sim,3,7.01,2,16,Atrasado
OP-05626,9,Suporte,Torno-03,Manhã,2404,161.0,24.74,Alta,Sim,5,1.52,4,20,Adiantado
OP-05627,6,Flange,CNC-01,Noite,3200,17.0,132.55,Alta,Sim,5,2.28,3,18,Adiantado
OP-05628,1,Suporte,Mandrilhadora-A,Tarde,2172,28.0,30.35,Baixa,Sim,2,1.25,5,15,No_Prazo
OP-05629,6,Flange,Torno-03,Tarde,3051,69.0,86.71,Alta,Não,1,3.58,4,11,Atrasado
OP-05630,1,Flange,Mandrilhadora-A,Tarde,4177,43.0,182.14,Alta,Sim,1,2.02,5,36,No_Prazo
OP-05631,6,Suporte,CNC-02,Manhã,4793,82.0,94.76,Urgente,Sim,2,6.05,5,31,No_Prazo
OP-05632,7,Suporte,CNC-02,Manhã,2918,133.0,73.49,Urgente,Sim,6,6.16,1,28,Adiantado
OP-05633,7,Eixo,Torno-03,Noite,78,179.0,2.84,Baixa,Sim,1,2.68,2,36,Adiantado
OP-05634,4,Eixo,Mandrilhadora-A,Noite,3125,48.0,115.4,Alta,Sim,5,6.5,2,41,Adiantado
OP-05635,10,Flange,Torno-03,Manhã,1296,59.0,36.95,Urgente,Sim,3,1.73,3,39,Adiantado
OP-05636,8,Eixo,Fresadora-01,Tarde,1218,142.0,33.31,Alta,Sim,5,0.8,3,7,No_Prazo
OP-05637,4,Eixo,CNC-02,Tarde,4411,60.0,118.13,Baixa,Sim,4,1.74,2,36,No_Prazo
OP-05638,6,Eixo,Fresadora-01,Tarde,2258,131.0,66.48,Média,Sim,5,2.34,0,5,No_Prazo
OP-05639,2,Eixo,Fresadora-01,Manhã,3962,111.0,94.56,Baixa,Não,5,0.88,2,33,Atrasado
OP-05640,12,Flange,Mandrilhadora-A,Noite,1878,156.0,38.04,Baixa,Não,6,1.32,1,43,Atrasado
OP-05641,10,Flange,CNC-01,Tarde,3053,21.0,69.13,Urgente,Sim,5,2.77,5,43,Adiantado
OP-05642,4,Suporte,CNC-02,Tarde,3343,177.0,97.32,Urgente,Sim,3,6.89,5,22,No_Prazo
OP-05643,9,Eixo,CNC-01,Tarde,4471,174.0,113.05,Urgente,Sim,6,6.92,1,44,Adiantado
OP-05644,9,Carcaça,Torno-03,Tarde,1022,19.0,34.16,Média,Sim,3,7.95,2,12,No_Prazo
OP-05645,8,Flange,Fresadora-01,Manhã,2828,97.0,99.67,Alta,Sim,4,1.24,3,42,Adiantado
OP-05646,1,Suporte,Fresadora-01,Noite,2058,81.0,102.58,Média,Sim,2,0.51,2,34,No_Prazo
OP-05647,11,Engrenagem,Fresadora-01,Manhã,2345,57.0,81.15,Média,Sim,5,4.74,1,37,Adiantado
OP-05648,12,Engrenagem,Fresadora-01,Noite,4251,176.0,167.43,Média,Sim,1,5.02,4,45,No_Prazo
OP-05649,12,Flange,Mandrilhadora-A,Noite,722,44.0,10.05,Urgente,Sim,6,2.27,5,35,Adiantado
OP-05650,12,Eixo,Mandrilhadora-A,Tarde,2754,58.0,111.31,Alta,Sim,3,6.48,4,45,Adiantado
OP-05651,12,Flange,Torno-03,Tarde,1969,16.0,59.77,Alta,Sim,6,7.67,2,21,Adiantado
OP-05652,9,Engrenagem,Mandrilhadora-A,Manhã,4485,111.0,200.31,Baixa,Sim,3,2.99,5,44,Atrasado
OP-05653,1,Flange,CNC-01,Tarde,1121,157.0,54.75,Média,Sim,1,7.59,5,38,No_Prazo
OP-05654,6,Suporte,Fresadora-01,Tarde,1201,118.0,23.08,Média,Sim,1,1.28,5,9,No_Prazo
OP-05655,3,Suporte,Torno-03,Manhã,499,123.0,23.53,Alta,Não,6,4.07,4,19,Atrasado
OP-05656,3,Eixo,Mandrilhadora-A,Manhã,2227,26.0,82.1,Alta,Não,4,1.98,1,39,No_Prazo
OP-05657,10,Eixo,Torno-03,Noite,103,133.0,4.08,Baixa,Sim,1,4.88,3,29,No_Prazo
OP-05658,10,Flange,CNC-01,Manhã,2527,82.0,73.02,Baixa,Sim,3,1.03,3,8,No_Prazo
OP-05659,7,Flange,Fresadora-01,Manhã,1156,93.0,27.97,Alta,Sim,4,4.28,4,28,Adiantado
OP-05660,9,Suporte,Mandrilhadora-A,Manhã,2032,112.0,85.35,Média,Sim,3,1.8,0,18,No_Prazo
OP-05661,2,Eixo,CNC-01,Tarde,3045,176.0,33.13,Média,Sim,1,3.63,0,7,Atrasado
OP-05662,3,Suporte,CNC-01,Tarde,3438,138.0,108.72,Alta,Sim,4,5.66,5,10,Atrasado
OP-05663,11,Carcaça,Fresadora-01,Noite,353,128.0,4.57,Alta,Não,2,3.0,4,11,Atrasado
OP-05664,6,Eixo,Torno-03,Tarde,786,86.0,15.87,Alta,Sim,2,4.55,1,18,No_Prazo
OP-05665,7,Carcaça,Torno-03,Manhã,1622,21.0,63.27,Baixa,Sim,5,7.79,5,41,No_Prazo
OP-05666,6,Eixo,CNC-01,Tarde,2621,104.0,105.34,Alta,Não,5,7.06,2,13,Atrasado
OP-05667,3,Eixo,Torno-03,Manhã,4423,124.0,201.52,Média,Sim,1,7.98,3,10,Atrasado
OP-05668,10,Suporte,Torno-03,Noite,736,131.0,28.42,Alta,Sim,4,1.83,5,41,Adiantado
OP-05669,10,Suporte,Mandrilhadora-A,Manhã,385,115.0,14.24,Média,Não,2,4.21,5,24,Atrasado
OP-05670,9,Flange,CNC-02,Manhã,3164,65.0,151.25,Baixa,Sim,3,6.38,3,45,No_Prazo
OP-05671,5,Eixo,CNC-02,Tarde,4895,51.0,154.17,Média,Sim,5,7.47,3,16,Atrasado
OP-05672,8,Engrenagem,CNC-01,Manhã,4159,30.0,150.37,Média,Sim,3,2.31,1,10,No_Prazo
OP-05673,12,Carcaça,Torno-03,Tarde,2848,131.0,127.37,Média,Sim,4,7.91,1,39,Adiantado
OP-05674,8,Carcaça,Fresadora-01,Tarde,148,175.0,6.0,Baixa,Sim,1,3.81,0,8,Atrasado
OP-05675,6,Carcaça,CNC-02,Noite,2902,102.0,118.39,Alta,Sim,3,6.29,0,34,Adiantado
OP-05676,4,Flange,Fresadora-01,Manhã,2311,126.0,72.73,Média,Sim,5,4.39,2,10,No_Prazo
OP-05677,7,Carcaça,Mandrilhadora-A,Tarde,2262,129.0,70.38,Média,Não,4,2.73,2,39,Atrasado
OP-05678,5,Flange,CNC-01,Tarde,2488,42.0,89.44,Alta,Sim,6,1.32,3,27,Adiantado
OP-05679,8,Engrenagem,Torno-03,Manhã,2829,47.0,107.56,Alta,Não,5,1.71,3,9,Atrasado
OP-05680,1,Engrenagem,Fresadora-01,Tarde,3615,49.0,115.12,Média,Sim,1,5.36,4,40,No_Prazo
OP-05681,3,Eixo,CNC-01,Noite,1001,169.0,17.44,Baixa,Sim,1,4.65,1,15,No_Prazo
OP-05682,10,Eixo,CNC-01,Noite,419,18.0,8.35,Média,Não,2,3.75,0,35,No_Prazo
OP-05683,5,Carcaça,CNC-02,Noite,304,104.0,9.04,Baixa,Sim,5,5.2,0,10,No_Prazo
OP-05684,6,Eixo,CNC-01,Tarde,2059,77.0,37.4,Média,Sim,6,4.31,4,21,No_Prazo
OP-05685,7,Suporte,CNC-02,Manhã,2564,124.0,69.07,Alta,Sim,5,1.56,5,14,No_Prazo
OP-05686,6,Eixo,CNC-01,Noite,3938,51.0,62.56,Média,Sim,5,2.46,2,44,Adiantado
OP-05687,10,Suporte,Mandrilhadora-A,Manhã,2195,174.0,34.79,Baixa,Sim,5,3.74,0,7,No_Prazo
OP-05688,3,Flange,Torno-03,Tarde,2684,70.0,117.37,Alta,Sim,2,3.48,5,26,No_Prazo
OP-05689,10,Engrenagem,CNC-02,Noite,4884,168.0,154.77,Baixa,Sim,5,7.27,1,14,Atrasado
OP-05690,3,Flange,Fresadora-01,Noite,3761,112.0,155.02,Urgente,Sim,4,7.56,3,36,No_Prazo
OP-05691,5,Engrenagem,CNC-01,Noite,3470,83.0,36.3,Média,Sim,1,4.51,5,26,Atrasado
OP-05692,8,Carcaça,Torno-03,Manhã,1851,136.0,39.66,Média,Sim,6,2.49,5,24,Adiantado
OP-05693,11,Suporte,Fresadora-01,Tarde,803,106.0,8.6,Média,Sim,5,6.49,1,37,Adiantado
OP-05694,3,Carcaça,Mandrilhadora-A,Manhã,4604,38.0,46.66,Média,Sim,2,1.86,0,31,No_Prazo
OP-05695,8,Carcaça,CNC-02,Noite,2789,131.0,31.46,Média,Sim,2,4.19,2,31,No_Prazo
OP-05696,1,Eixo,Torno-03,Tarde,432,111.0,13.33,Urgente,Não,5,7.96,5,19,Atrasado
OP-05697,1,Suporte,Fresadora-01,Manhã,2437,108.0,33.22,Baixa,Sim,2,7.06,2,12,Atrasado
OP-05698,10,Engrenagem,Fresadora-01,Noite,501,137.0,21.01,Média,Não,5,7.47,5,5,Atrasado
OP-05699,9,Carcaça,CNC-01,Tarde,4907,123.0,150.39,Alta,Não,3,1.23,5,26,Atrasado
OP-05700,5,Suporte,Mandrilhadora-A,Tarde,2666,75.0,52.82,Média,Sim,1,3.97,3,29,No_Prazo
OP-05701,8,Suporte,CNC-02,Noite,3935,68.0,171.35,Média,Sim,5,6.27,5,13,Atrasado
OP-05702,5,Carcaça,CNC-02,Tarde,2380,56.0,72.32,Urgente,Não,6,1.67,5,15,Atrasado
OP-05703,4,Carcaça,CNC-01,Tarde,147,110.0,3.53,Média,Sim,2,6.27,4,5,No_Prazo
OP-05704,6,Carcaça,CNC-01,Manhã,3210,64.0,105.02,Baixa,Sim,6,3.06,4,26,Adiantado
OP-05705,4,Engrenagem,CNC-02,Manhã,3282,35.0,121.12,Urgente,Sim,5,7.15,2,43,Adiantado
OP-05706,10,Engrenagem,CNC-01,Manhã,1183,144.0,38.27,Baixa,Sim,5,3.63,5,31,Adiantado
OP-05707,5,Carcaça,Fresadora-01,Manhã,3596,50.0,170.13,Alta,Sim,3,2.38,2,6,No_Prazo
OP-05708,4,Eixo,Torno-03,Manhã,1168,42.0,28.22,Baixa,Não,4,7.38,4,22,Atrasado
OP-05709,7,Flange,CNC-02,Tarde,3473,155.0,91.68,Baixa,Sim,2,5.85,5,42,No_Prazo
OP-05710,10,Engrenagem,Torno-03,Tarde,3758,131.0,166.68,Média,Sim,4,3.97,5,9,Atrasado
OP-05711,4,Suporte,Fresadora-01,Manhã,730,141.0,25.91,Alta,Sim,6,7.71,5,14,No_Prazo
OP-05712,12,Carcaça,CNC-01,Tarde,1494,73.0,72.68,Baixa,Sim,4,5.02,1,37,Adiantado
OP-05713,6,Carcaça,CNC-02,Noite,858,117.0,35.77,Média,Sim,6,4.9,5,32,Adiantado
OP-05714,8,Flange,Mandrilhadora-A,Manhã,3650,169.0,111.39,Média,Sim,1,3.21,1,10,Atrasado
OP-05715,12,Suporte,CNC-01,Tarde,1215,62.0,43.0,Baixa,Sim,4,6.76,1,3,No_Prazo
OP-05716,6,Flange,Mandrilhadora-A,Manhã,3221,26.0,84.53,Baixa,Não,2,4.89,3,8,Atrasado
OP-05717,3,Flange,Mandrilhadora-A,Tarde,2117,43.0,31.98,Urgente,Sim,4,5.16,0,27,Adiantado
OP-05718,9,Flange,CNC-02,Tarde,462,163.0,12.14,Alta,Sim,1,7.52,4,16,No_Prazo
OP-05719,1,Carcaça,CNC-02,Manhã,4419,61.0,93.95,Média,Sim,3,2.52,5,10,Atrasado
OP-05720,6,Eixo,CNC-02,Manhã,3570,96.0,132.53,Média,Sim,3,6.43,1,5,Atrasado
OP-05721,12,Flange,Torno-03,Noite,1345,103.0,49.45,Baixa,Sim,4,6.58,1,6,No_Prazo
OP-05722,5,Suporte,CNC-02,Manhã,4403,173.0,209.12,Média,Sim,5,0.98,2,18,No_Prazo
OP-05723,9,Flange,Fresadora-01,Tarde,3558,65.0,46.89,Média,Sim,4,5.92,0,12,No_Prazo
OP-05724,7,Engrenagem,CNC-02,Tarde,4092,101.0,117.45,Urgente,Não,6,6.73,1,35,Atrasado
OP-05725,3,Eixo,Mandrilhadora-A,Manhã,931,173.0,24.16,Média,Sim,2,4.52,5,35,Adiantado
OP-05726,4,Suporte,Mandrilhadora-A,Tarde,93,48.0,2.89,Média,Sim,3,1.33,5,36,Adiantado
OP-05727,7,Suporte,Torno-03,Tarde,355,114.0,5.25,Alta,Sim,3,1.09,3,33,Adiantado
OP-05728,2,Suporte,Torno-03,Manhã,2721,25.0,80.7,Média,Sim,4,0.68,4,22,Adiantado
OP-05729,5,Carcaça,CNC-01,Noite,3944,58.0,143.09,Alta,Não,6,3.25,0,10,Atrasado
OP-05730,5,Suporte,CNC-01,Tarde,4571,26.0,103.08,Alta,Sim,4,5.16,0,10,No_Prazo
OP-05731,11,Flange,Torno-03,Tarde,4806,69.0,173.1,Baixa,Sim,6,4.78,5,29,Atrasado
OP-05732,2,Eixo,Torno-03,Manhã,3013,49.0,62.15,Alta,Não,3,4.32,0,44,No_Prazo
OP-05733,11,Eixo,CNC-02,Manhã,3174,147.0,78.63,Média,Sim,4,3.63,4,34,No_Prazo
OP-05734,5,Carcaça,CNC-01,Tarde,1487,91.0,68.84,Baixa,Sim,5,5.61,5,38,No_Prazo
OP-05735,8,Flange,Mandrilhadora-A,Tarde,55,82.0,0.61,Alta,Sim,1,7.12,4,38,Adiantado
OP-05736,7,Suporte,Torno-03,Manhã,1012,129.0,21.16,Alta,Sim,1,6.7,2,3,Atrasado
OP-05737,4,Engrenagem,Torno-03,Tarde,325,171.0,15.41,Baixa,Não,3,5.86,3,42,Atrasado
OP-05738,12,Engrenagem,Torno-03,Tarde,3440,65.0,54.63,Média,Não,1,2.69,3,29,Atrasado
OP-05739,3,Eixo,Torno-03,Manhã,2540,26.0,65.78,Alta,Não,3,7.55,2,40,Atrasado
OP-05740,1,Engrenagem,Fresadora-01,Noite,3867,33.0,108.91,Alta,Não,3,6.96,5,43,Atrasado
OP-05741,10,Suporte,Fresadora-01,Tarde,783,156.0,28.27,Média,Sim,4,7.61,0,8,No_Prazo
OP-05742,8,Suporte,Torno-03,Tarde,4567,155.0,157.43,Média,Sim,6,5.14,5,42,No_Prazo
OP-05743,11,Flange,CNC-01,Noite,3611,93.0,126.64,Alta,Sim,4,3.0,5,26,No_Prazo
OP-05744,6,Eixo,Mandrilhadora-A,Tarde,4533,39.0,215.85,Alta,Sim,6,3.89,0,20,Adiantado
OP-05745,1,Flange,CNC-02,Noite,3259,102.0,83.79,Baixa,Sim,4,2.96,3,44,Adiantado
OP-05746,1,Engrenagem,CNC-01,Noite,1729,125.0,51.17,Média,Sim,4,3.13,3,29,Adiantado
OP-05747,6,Flange,CNC-01,Manhã,3149,70.0,152.91,Média,Sim,6,3.69,5,30,Adiantado
OP-05748,3,Engrenagem,Fresadora-01,Tarde,3039,29.0,45.97,Alta,Sim,4,7.51,5,29,No_Prazo
OP-05749,12,Engrenagem,CNC-02,Noite,945,68.0,45.29,Alta,Sim,6,4.23,2,30,Adiantado
OP-05750,2,Engrenagem,CNC-01,Noite,552,129.0,26.46,Alta,Não,4,3.53,1,34,Atrasado
OP-05751,11,Engrenagem,Mandrilhadora-A,Manhã,3268,176.0,157.32,Média,Sim,3,5.3,4,18,No_Prazo
OP-05752,3,Flange,CNC-02,Manhã,517,46.0,6.56,Média,Sim,3,2.65,3,43,Adiantado
OP-05753,2,Flange,Mandrilhadora-A,Manhã,546,166.0,18.07,Alta,Não,4,0.57,3,32,Atrasado
OP-05754,4,Suporte,Mandrilhadora-A,Noite,403,90.0,17.54,Urgente,Sim,2,5.97,4,23,Adiantado
OP-05755,2,Flange,CNC-01,Noite,3129,124.0,70.55,Alta,Sim,5,2.99,0,25,No_Prazo
OP-05756,5,Engrenagem,Fresadora-01,Noite,4639,158.0,155.97,Alta,Não,1,2.28,0,5,Atrasado
OP-05757,4,Engrenagem,Fresadora-01,Manhã,2510,107.0,50.85,Urgente,Sim,5,4.51,2,6,No_Prazo
OP-05758,7,Suporte,CNC-01,Noite,804,25.0,12.21,Média,Sim,1,1.71,2,34,Adiantado
OP-05759,7,Carcaça,CNC-02,Manhã,2587,59.0,114.06,Média,Sim,1,2.58,0,19,No_Prazo
OP-05760,1,Eixo,Torno-03,Tarde,2437,147.0,120.02,Média,Sim,6,4.34,1,43,Adiantado
OP-05761,2,Eixo,CNC-01,Manhã,2987,106.0,38.2,Média,Sim,5,7.81,2,21,No_Prazo
OP-05762,2,Eixo,Fresadora-01,Tarde,2193,69.0,32.57,Alta,Sim,5,2.33,0,40,Adiantado
OP-05763,3,Eixo,CNC-02,Tarde,2683,111.0,90.0,Média,Sim,6,4.0,4,33,No_Prazo
OP-05764,2,Eixo,Mandrilhadora-A,Manhã,1657,59.0,22.29,Baixa,Sim,5,4.46,0,4,No_Prazo
OP-05765,4,Flange,Mandrilhadora-A,Manhã,4535,55.0,159.84,Média,Não,1,5.85,4,17,Atrasado
OP-05766,7,Suporte,Fresadora-01,Noite,2711,152.0,105.13,Baixa,Sim,6,4.42,2,40,Adiantado
OP-05767,4,Suporte,CNC-01,Manhã,1588,81.0,42.22,Média,Sim,2,6.0,0,37,Adiantado
OP-05768,4,Carcaça,CNC-01,Tarde,63,60.0,2.54,Baixa,Sim,4,6.98,3,9,No_Prazo
OP-05769,6,Eixo,CNC-01,Manhã,3409,83.0,49.58,Baixa,Sim,6,2.62,3,12,No_Prazo
OP-05770,7,Flange,Torno-03,Manhã,1931,167.0,42.58,Média,Sim,5,6.77,5,45,Adiantado
OP-05771,4,Eixo,Fresadora-01,Manhã,1282,45.0,54.24,Alta,Sim,1,2.47,2,23,Adiantado
OP-05772,3,Engrenagem,CNC-01,Tarde,2422,46.0,32.78,Alta,Sim,5,6.57,5,34,Adiantado
OP-05773,5,Eixo,Fresadora-01,Tarde,2451,73.0,52.46,Baixa,Sim,5,5.27,2,23,No_Prazo
OP-05774,1,Eixo,CNC-01,Manhã,4026,25.0,140.29,Urgente,Não,1,4.76,5,8,Atrasado
OP-05775,6,Flange,CNC-02,Noite,2735,27.0,54.41,Baixa,Sim,6,3.98,1,27,Adiantado
OP-05776,12,Engrenagem,Torno-03,Manhã,3519,17.0,102.88,Alta,Sim,2,4.59,4,7,Atrasado
OP-05777,5,Suporte,Mandrilhadora-A,Noite,3253,39.0,141.47,Alta,Sim,1,2.26,1,42,No_Prazo
OP-05778,2,Carcaça,Fresadora-01,Manhã,4256,121.0,88.47,Alta,Sim,4,4.24,0,14,No_Prazo
OP-05779,9,Carcaça,Torno-03,Noite,80,47.0,2.19,Média,Sim,5,5.06,0,38,Adiantado
OP-05780,2,Engrenagem,CNC-01,Manhã,1912,77.0,20.52,Média,Sim,1,3.36,2,12,No_Prazo
OP-05781,3,Engrenagem,CNC-02,Tarde,3591,131.0,137.66,Alta,Sim,1,3.36,0,6,Atrasado
OP-05782,2,Carcaça,Fresadora-01,Tarde,747,20.0,18.08,Alta,Sim,4,3.11,4,3,No_Prazo
OP-05783,11,Carcaça,CNC-01,Tarde,2237,49.0,99.33,Alta,Sim,1,6.63,0,7,No_Prazo
OP-05784,12,Flange,Fresadora-01,Noite,2035,179.0,27.56,Média,Não,5,3.38,5,41,Atrasado
OP-05785,7,Eixo,Fresadora-01,Manhã,4037,113.0,166.68,Urgente,Sim,2,4.85,2,7,Atrasado
OP-05786,8,Flange,Fresadora-01,Tarde,4817,124.0,204.97,Urgente,Sim,6,7.79,2,8,No_Prazo
OP-05787,8,Flange,CNC-02,Noite,576,100.0,23.64,Alta,Não,5,0.73,4,12,Atrasado
OP-05788,8,Carcaça,CNC-02,Noite,1110,174.0,43.71,Urgente,Sim,2,2.15,4,45,Adiantado
OP-05789,7,Flange,CNC-01,Tarde,3882,39.0,75.74,Média,Sim,5,7.44,5,37,No_Prazo
OP-05790,12,Engrenagem,CNC-02,Tarde,915,26.0,24.4,Baixa,Sim,2,5.88,5,14,No_Prazo
